order_id,order_date,customer_id,product_name,category,price_per_kg,quantity_kg,total_price,payment_method,city,delivery_status
1765,2024-04-20,2493,Pistachios,Dried Fruits,1055.21,3.6,3798.76,GCash,Quezon City,Pending
1766,2024-01-16,2003,Raisins,Dried Fruits,803.06,4.54,3645.89,Cash on Delivery,Laguna,Delivered
1767,2024-04-26,2665,Dried Mango,Dried Fruits,1035.41,3.85,3986.33,GCash,Manila,Delivered
1768,2024-03-09,2441,Dried Apricot,Dried Fruits,984.42,0.84,826.91,Credit Card,Manila,Delivered
1769,2024-04-08,2028,Pistachios,Nuts,576.99,4.53,2613.76,GCash,Quezon City,Delivered
1770,2024-01-12,2108,Dates,Nuts,751.99,4.07,3060.6,Credit Card,Laguna,Cancelled
1771,2024-01-25,2609,Raisins,Dried Fruits,1004.75,1.21,1215.75,Credit Card,Cavite,Delivered
1772,2024-02-21,2726,Dried Apricot,Dried Fruits,246.06,0.73,179.62,Cash on Delivery,Quezon City,Pending
1773,2024-03-25,2804,Cashews,Nuts,1008.08,3.01,3034.32,GCash,Laguna,Pending
1774,2024-04-09,2074,Cashews,Nuts,377.89,1.2,453.47,Cash on Delivery,Manila,Delivered
1775,2024-02-22,2837,Raisins,Nuts,714.68,4.26,3044.54,GCash,Laguna,Pending
1776,2024-01-23,2145,Dried Mango,Dried Fruits,1008.28,2.11,2127.47,Credit Card,Manila,Delivered
1777,2024-01-16,2127,Dried Apricot,Nuts,453.82,4.61,2092.11,Credit Card,Quezon City,Pending
1778,2024-02-26,2852,Cashews,Dried Fruits,445.81,3.05,1359.72,GCash,Quezon City,Pending
1779,2024-02-08,2041,Dates,Dried Fruits,602.76,1.32,795.64,GCash,Batangas,Delivered
1780,2024-04-18,2355,Almonds,Nuts,1094.64,1.13,1236.94,Cash on Delivery,Batangas,Delivered
1781,2024-02-22,2040,Dried Mango,Dried Fruits,200.44,3.09,619.36,GCash,Batangas,Cancelled
1782,2024-02-11,2933,Dried Apricot,Dried Fruits,1101.38,3.93,4328.42,GCash,Quezon City,Delivered
1783,2024-02-27,2033,Dates,Dried Fruits,353.81,4.02,1422.32,GCash,Cavite,Delivered
1784,2024-02-08,2016,Dried Apricot,Dried Fruits,1190.09,1.74,2070.76,Cash on Delivery,Quezon City,Cancelled
1785,2024-01-14,2676,Pistachios,Nuts,1154.85,1.42,1639.89,GCash,Laguna,Delivered
1786,2024-04-04,2152,Dates,Nuts,694.68,0.58,402.91,Credit Card,Quezon City,Delivered
1787,2024-01-05,2997,Dried Mango,Dried Fruits,712.72,3.56,2537.28,Cash on Delivery,Quezon City,Cancelled
1788,2024-02-04,2377,Pistachios,Dried Fruits,681.55,0.84,572.5,Cash on Delivery,Manila,Delivered
1789,2024-03-27,2587,Dried Mango,Nuts,835.44,2.39,1996.7,Credit Card,Manila,Delivered
1790,2024-04-02,2598,Cashews,Dried Fruits,290.72,3.21,933.21,Credit Card,Manila,Cancelled
1791,2024-04-16,2628,Almonds,Nuts,232.62,4.72,1097.97,Credit Card,Quezon City,Cancelled
1792,2024-03-15,2873,Dried Mango,Dried Fruits,257.7,1.9,489.63,GCash,Cavite,Pending
1793,2024-01-18,2341,Dried Mango,Dried Fruits,644.37,1.62,1043.88,Credit Card,Laguna,Delivered
1794,2024-04-20,2980,Cashews,Nuts,475.55,3.44,1635.89,GCash,Laguna,Pending
1795,2024-03-16,2026,Walnuts,Nuts,822.04,3.29,2704.51,Cash on Delivery,Cavite,Pending
1796,2024-01-09,2824,Cashews,Nuts,1192.44,1.99,2372.96,Cash on Delivery,Cavite,Cancelled
1797,2024-03-14,2286,Pistachios,Nuts,586.32,4.68,2743.98,Credit Card,Laguna,Delivered
1798,2024-02-27,2645,Cashews,Dried Fruits,773.84,4.3,3327.51,GCash,Batangas,Delivered
1799,2024-04-17,2730,Cashews,Nuts,615.6,1.51,929.56,Credit Card,Manila,Cancelled
1800,2024-01-17,2167,Almonds,Dried Fruits,1047.27,1.58,1654.69,Credit Card,Manila,Pending
1801,2024-04-11,2609,Cashews,Nuts,1102.24,2.81,3097.29,GCash,Laguna,Cancelled
1802,2024-01-07,2267,Dried Apricot,Nuts,1077.36,3.98,4287.89,Credit Card,Cavite,Delivered
1803,2024-02-15,2748,Dried Mango,Dried Fruits,1174.37,0.7,822.06,Cash on Delivery,Batangas,Cancelled
1804,2024-01-13,2820,Dried Apricot,Nuts,227.52,3.62,823.62,Credit Card,Laguna,Delivered
1805,2024-02-09,2454,Almonds,Nuts,1039.82,3.42,3556.18,GCash,Manila,Pending
1806,2024-02-11,2905,Raisins,Nuts,951.77,1.54,1465.73,GCash,Quezon City,Delivered
1807,2024-01-09,2684,Walnuts,Nuts,428.69,3.57,1530.42,Cash on Delivery,Cavite,Pending
1808,2024-02-19,2400,Dried Apricot,Dried Fruits,1156.32,4.73,5469.39,GCash,Quezon City,Pending
1809,2024-01-27,2921,Almonds,Dried Fruits,348.18,0.71,247.21,GCash,Laguna,Delivered
1810,2024-03-06,2980,Pistachios,Nuts,879.55,1.94,1706.33,Cash on Delivery,Manila,Delivered
1811,2024-01-05,2475,Raisins,Nuts,424.89,2.47,1049.48,Credit Card,Batangas,Pending
1812,2024-01-29,2701,Almonds,Nuts,631.38,4.55,2872.78,Cash on Delivery,Quezon City,Cancelled
1813,2024-02-06,2633,Almonds,Dried Fruits,919.16,4.83,4439.54,Credit Card,Batangas,Delivered
1814,2024-02-07,2557,Walnuts,Dried Fruits,763.32,2.5,1908.3,Cash on Delivery,Manila,Pending
1815,2024-03-23,2575,Dried Mango,Dried Fruits,627.5,3.88,2434.7,Credit Card,Quezon City,Pending
1816,2024-01-08,2129,Dried Apricot,Dried Fruits,526.34,2.89,1521.12,Cash on Delivery,Batangas,Cancelled
1817,2024-04-21,2821,Pistachios,Nuts,1039.66,2.92,3035.81,Credit Card,Batangas,Delivered
1818,2024-04-18,2362,Dates,Nuts,343.81,1.75,601.67,Cash on Delivery,Quezon City,Pending
1819,2024-03-05,2704,Dried Apricot,Nuts,630.1,1.48,932.55,Credit Card,Manila,Cancelled
1820,2024-03-26,2818,Dates,Dried Fruits,1103.76,1.8,1986.77,Cash on Delivery,Batangas,Pending
1821,2024-04-25,2692,Almonds,Nuts,1045.85,3.0,3137.55,GCash,Laguna,Delivered
1822,2024-01-17,2291,Cashews,Dried Fruits,600.94,0.63,378.59,Credit Card,Quezon City,Cancelled
1823,2024-03-11,2370,Pistachios,Dried Fruits,963.11,4.58,4411.04,Cash on Delivery,Cavite,Pending
1824,2024-03-29,2793,Raisins,Nuts,1023.16,1.2,1227.79,Credit Card,Cavite,Cancelled
1825,2024-02-14,2028,Cashews,Nuts,1088.89,1.49,1622.45,Credit Card,Manila,Delivered
1826,2024-01-04,2148,Cashews,Nuts,744.51,2.83,2106.96,Cash on Delivery,Laguna,Cancelled
1827,2024-02-05,2778,Dried Apricot,Dried Fruits,404.46,3.7,1496.5,Credit Card,Batangas,Delivered
1828,2024-03-10,2295,Pistachios,Dried Fruits,455.31,0.93,423.44,Cash on Delivery,Cavite,Pending
1829,2024-01-31,2010,Dried Mango,Nuts,495.69,1.93,956.68,GCash,Manila,Delivered
1830,2024-01-19,2511,Almonds,Nuts,793.8,4.86,3857.87,Credit Card,Laguna,Pending
1831,2024-03-01,2675,Almonds,Dried Fruits,232.81,1.68,391.12,GCash,Laguna,Pending
1832,2024-04-17,2112,Almonds,Nuts,836.04,1.91,1596.84,Credit Card,Manila,Delivered
1833,2024-02-23,2186,Almonds,Dried Fruits,564.35,4.26,2404.13,Credit Card,Manila,Pending
1834,2024-02-08,2806,Dried Apricot,Dried Fruits,495.24,0.73,361.53,Credit Card,Batangas,Cancelled
1835,2024-03-31,2743,Dates,Nuts,1079.5,2.59,2795.9,Cash on Delivery,Manila,Pending
1836,2024-03-14,2226,Almonds,Nuts,660.0,2.21,1458.6,GCash,Batangas,Delivered
1837,2024-03-30,2309,Dates,Nuts,295.05,1.92,566.5,Credit Card,Batangas,Cancelled
1838,2024-01-19,2097,Dates,Nuts,1026.75,1.79,1837.88,Cash on Delivery,Quezon City,Cancelled
1839,2024-02-08,2054,Dried Mango,Dried Fruits,247.64,0.91,225.35,Credit Card,Laguna,Pending
1840,2024-03-07,2622,Almonds,Dried Fruits,926.75,1.92,1779.36,Cash on Delivery,Laguna,Pending
1841,2024-02-14,2663,Walnuts,Dried Fruits,973.91,0.69,672.0,Credit Card,Laguna,Delivered
1842,2024-01-13,2757,Raisins,Nuts,552.6,4.01,2215.93,GCash,Quezon City,Cancelled
1843,2024-04-23,2405,Cashews,Dried Fruits,1024.79,2.29,2346.77,GCash,Batangas,Delivered
1844,2024-04-01,2068,Dates,Nuts,715.66,2.5,1789.15,Credit Card,Batangas,Pending
1845,2024-02-27,2311,Pistachios,Nuts,663.29,4.52,2998.07,Cash on Delivery,Manila,Cancelled
1846,2024-01-20,2288,Pistachios,Nuts,245.4,3.46,849.08,Credit Card,Quezon City,Delivered
1847,2024-04-01,2761,Raisins,Nuts,490.03,0.54,264.62,Cash on Delivery,Manila,Delivered
1848,2024-03-12,2547,Pistachios,Nuts,1131.01,4.74,5360.99,Credit Card,Quezon City,Delivered
1849,2024-03-01,2750,Walnuts,Nuts,591.82,1.57,929.16,Cash on Delivery,Manila,Delivered
1850,2024-04-14,2147,Pistachios,Dried Fruits,746.7,0.98,731.77,GCash,Cavite,Delivered
1851,2024-02-08,2466,Cashews,Nuts,732.02,3.96,2898.8,Credit Card,Laguna,Cancelled
1852,2024-01-01,2738,Cashews,Dried Fruits,790.43,2.75,2173.68,GCash,Laguna,Delivered
1853,2024-01-03,2243,Dates,Dried Fruits,261.33,2.45,640.26,GCash,Batangas,Cancelled
1854,2024-03-17,2490,Almonds,Nuts,562.18,1.62,910.73,Credit Card,Cavite,Delivered
1855,2024-04-01,2848,Dried Mango,Nuts,923.13,2.96,2732.46,Credit Card,Laguna,Pending
1856,2024-03-02,2957,Walnuts,Nuts,400.56,1.73,692.97,Cash on Delivery,Batangas,Pending
1857,2024-03-03,2506,Dates,Dried Fruits,403.58,4.56,1840.32,Cash on Delivery,Cavite,Delivered
1858,2024-04-22,2364,Walnuts,Nuts,210.09,1.47,308.83,GCash,Laguna,Pending
1859,2024-01-25,2481,Almonds,Dried Fruits,637.48,4.48,2855.91,Cash on Delivery,Manila,Cancelled
1860,2024-02-25,2200,Dried Apricot,Nuts,1082.73,3.02,3269.84,Cash on Delivery,Quezon City,Delivered
1861,2024-02-02,2153,Pistachios,Nuts,251.9,4.23,1065.54,Credit Card,Cavite,Cancelled
1862,2024-02-07,2449,Pistachios,Dried Fruits,391.12,3.71,1451.06,Cash on Delivery,Batangas,Delivered
1863,2024-04-26,2500,Dried Mango,Dried Fruits,510.08,3.64,1856.69,GCash,Cavite,Pending
1864,2024-01-06,2072,Almonds,Nuts,931.72,1.96,1826.17,Cash on Delivery,Batangas,Cancelled
1865,2024-02-27,2712,Dates,Dried Fruits,840.64,1.55,1302.99,GCash,Cavite,Pending
1866,2024-02-13,2295,Dried Mango,Dried Fruits,615.94,1.45,893.11,Credit Card,Batangas,Pending
1867,2024-02-14,2016,Almonds,Dried Fruits,959.07,4.36,4181.55,GCash,Laguna,Delivered
1868,2024-02-01,2640,Raisins,Dried Fruits,809.63,4.19,3392.35,Cash on Delivery,Manila,Cancelled
1869,2024-02-14,2216,Cashews,Dried Fruits,1096.04,2.48,2718.18,Credit Card,Laguna,Pending
1870,2024-03-01,2060,Dried Mango,Nuts,1018.03,1.1,1119.83,Cash on Delivery,Manila,Delivered
1871,2024-02-16,2938,Dried Mango,Nuts,452.81,2.22,1005.24,Credit Card,Laguna,Delivered
1872,2024-01-21,2615,Dates,Dried Fruits,471.44,3.29,1551.04,Credit Card,Laguna,Delivered
1873,2024-03-20,2041,Walnuts,Nuts,325.36,2.54,826.41,Cash on Delivery,Cavite,Pending
1874,2024-04-27,2024,Raisins,Nuts,536.96,4.01,2153.21,Cash on Delivery,Quezon City,Delivered
1875,2024-03-25,2038,Dates,Dried Fruits,1199.54,4.99,5985.7,Credit Card,Batangas,Cancelled
1876,2024-03-15,2802,Almonds,Nuts,605.75,1.36,823.82,Credit Card,Batangas,Cancelled
1877,2024-04-10,2130,Almonds,Dried Fruits,420.49,2.57,1080.66,Cash on Delivery,Batangas,Pending
1878,2024-02-05,2497,Almonds,Dried Fruits,962.48,2.44,2348.45,GCash,Manila,Cancelled
1879,2024-04-08,2228,Dried Apricot,Nuts,742.47,1.87,1388.42,Cash on Delivery,Batangas,Delivered
1880,2024-01-19,2107,Almonds,Dried Fruits,349.6,1.39,485.94,Credit Card,Batangas,Pending
1881,2024-01-20,2171,Walnuts,Dried Fruits,580.69,0.8,464.55,Cash on Delivery,Cavite,Delivered
1882,2024-02-26,2434,Raisins,Dried Fruits,614.47,4.49,2758.97,GCash,Laguna,Pending
1883,2024-01-18,2477,Pistachios,Dried Fruits,953.83,2.39,2279.65,Cash on Delivery,Batangas,Pending
1884,2024-02-16,2101,Cashews,Dried Fruits,220.67,2.74,604.64,Credit Card,Quezon City,Delivered
1885,2024-04-14,2865,Walnuts,Nuts,469.02,4.63,2171.56,Cash on Delivery,Batangas,Cancelled
1886,2024-02-18,2523,Walnuts,Nuts,717.6,3.99,2863.22,Credit Card,Manila,Cancelled
1887,2024-01-14,2274,Dried Apricot,Dried Fruits,468.85,1.09,511.05,Credit Card,Manila,Pending
1888,2024-01-15,2612,Pistachios,Dried Fruits,828.43,3.04,2518.43,Cash on Delivery,Manila,Delivered
1889,2024-01-31,2043,Pistachios,Nuts,681.87,2.49,1697.86,Credit Card,Batangas,Delivered
1890,2024-01-01,2954,Cashews,Dried Fruits,561.71,4.09,2297.39,Credit Card,Cavite,Pending
1891,2024-04-26,2816,Cashews,Nuts,1149.21,3.76,4321.03,GCash,Quezon City,Cancelled
1892,2024-02-23,2956,Pistachios,Dried Fruits,832.16,3.61,3004.1,GCash,Batangas,Delivered
1893,2024-04-27,2016,Almonds,Dried Fruits,329.94,2.03,669.78,GCash,Cavite,Cancelled
1894,2024-01-03,2329,Walnuts,Dried Fruits,760.09,4.12,3131.57,GCash,Cavite,Cancelled
1895,2024-01-16,2568,Dates,Dried Fruits,980.73,0.74,725.74,Credit Card,Batangas,Pending
1896,2024-03-27,2822,Cashews,Dried Fruits,908.49,1.22,1108.36,Cash on Delivery,Batangas,Pending
1897,2024-02-26,2496,Dried Apricot,Dried Fruits,372.09,2.01,747.9,Credit Card,Cavite,Cancelled
1898,2024-03-15,2814,Dried Apricot,Dried Fruits,1172.42,0.85,996.56,Credit Card,Cavite,Delivered
1899,2024-01-12,2011,Cashews,Nuts,648.81,1.56,1012.14,Credit Card,Cavite,Delivered
1900,2024-03-14,2317,Pistachios,Nuts,359.03,4.24,1522.29,Cash on Delivery,Batangas,Pending
1901,2024-04-05,2591,Raisins,Nuts,380.2,4.77,1813.55,GCash,Cavite,Cancelled
1902,2024-01-16,2215,Dates,Dried Fruits,298.23,1.87,557.69,Credit Card,Manila,Delivered
1903,2024-03-12,2338,Dates,Dried Fruits,1003.52,1.69,1695.95,Credit Card,Batangas,Delivered
1904,2024-04-11,2775,Cashews,Dried Fruits,322.03,1.76,566.77,GCash,Manila,Pending
1905,2024-03-16,2990,Almonds,Dried Fruits,325.13,1.75,568.98,Credit Card,Laguna,Cancelled
1906,2024-01-24,2660,Raisins,Dried Fruits,1050.47,0.66,693.31,Cash on Delivery,Batangas,Delivered
1907,2024-01-28,2080,Dates,Dried Fruits,544.6,4.67,2543.28,Credit Card,Laguna,Pending
1908,2024-04-26,2726,Cashews,Dried Fruits,230.86,1.46,337.06,Credit Card,Cavite,Delivered
1909,2024-01-08,2484,Dried Apricot,Nuts,251.9,2.39,602.04,GCash,Cavite,Delivered
1910,2024-04-01,2373,Dates,Dried Fruits,342.17,0.54,184.77,Credit Card,Quezon City,Delivered
1911,2024-02-05,2975,Dried Mango,Nuts,413.39,4.36,1802.38,Credit Card,Cavite,Pending
1912,2024-03-30,2709,Raisins,Nuts,865.15,3.79,3278.92,Cash on Delivery,Laguna,Cancelled
1913,2024-01-08,2199,Raisins,Dried Fruits,357.33,4.76,1700.89,GCash,Cavite,Pending
1914,2024-02-27,2536,Dried Mango,Dried Fruits,318.87,4.02,1281.86,GCash,Batangas,Cancelled
1915,2024-02-29,2465,Walnuts,Nuts,964.72,1.91,1842.62,Cash on Delivery,Cavite,Delivered
1916,2024-02-19,2088,Dried Apricot,Nuts,871.06,1.62,1411.12,Credit Card,Quezon City,Cancelled
1917,2024-01-28,2267,Dried Mango,Dried Fruits,635.32,3.64,2312.56,GCash,Cavite,Delivered
1918,2024-04-01,2654,Pistachios,Dried Fruits,749.31,2.14,1603.52,GCash,Laguna,Delivered
1919,2024-04-10,2570,Pistachios,Nuts,511.98,3.05,1561.54,Credit Card,Laguna,Pending
1920,2024-02-10,2921,Cashews,Dried Fruits,682.5,0.53,361.72,Credit Card,Cavite,Delivered
1921,2024-04-09,2488,Raisins,Dried Fruits,706.67,0.78,551.2,GCash,Laguna,Pending
1922,2024-03-04,2876,Walnuts,Dried Fruits,587.24,2.91,1708.87,Credit Card,Laguna,Cancelled
1923,2024-01-27,2537,Walnuts,Nuts,1106.57,3.05,3375.04,GCash,Quezon City,Cancelled
1924,2024-04-27,2046,Dates,Nuts,216.06,3.88,838.31,Credit Card,Batangas,Delivered
1925,2024-03-03,2287,Dates,Nuts,982.17,1.09,1070.57,Credit Card,Quezon City,Pending
1926,2024-01-17,2777,Dried Mango,Dried Fruits,324.38,2.81,911.51,Cash on Delivery,Manila,Delivered
1927,2024-03-13,2015,Walnuts,Dried Fruits,997.55,1.38,1376.62,Credit Card,Quezon City,Pending
1928,2024-02-02,2710,Dried Mango,Nuts,815.91,0.92,750.64,Cash on Delivery,Cavite,Pending
1929,2024-04-26,2400,Dried Apricot,Nuts,1043.28,2.35,2451.71,Credit Card,Batangas,Pending
1930,2024-03-24,2918,Dried Mango,Nuts,297.51,1.24,368.91,GCash,Cavite,Cancelled
1931,2024-03-17,2793,Dates,Dried Fruits,758.98,1.5,1138.47,GCash,Manila,Pending
1932,2024-04-01,2980,Raisins,Nuts,701.09,1.93,1353.1,Credit Card,Batangas,Cancelled
1933,2024-04-21,2085,Dried Mango,Nuts,906.19,1.67,1513.34,Credit Card,Laguna,Pending
1934,2024-01-29,2249,Almonds,Dried Fruits,734.29,0.89,653.52,GCash,Quezon City,Cancelled
1935,2024-01-13,2390,Raisins,Dried Fruits,740.73,0.9,666.66,Credit Card,Cavite,Cancelled
1936,2024-02-15,2781,Walnuts,Dried Fruits,629.6,1.37,862.55,Cash on Delivery,Manila,Cancelled
1937,2024-02-04,2334,Walnuts,Nuts,508.83,0.73,371.45,Cash on Delivery,Laguna,Delivered
1938,2024-01-06,2628,Dried Mango,Dried Fruits,682.26,3.32,2265.1,Cash on Delivery,Quezon City,Pending
1939,2024-03-22,2518,Raisins,Dried Fruits,318.49,1.79,570.1,Cash on Delivery,Laguna,Delivered
1940,2024-04-24,2136,Dates,Nuts,1161.51,1.76,2044.26,Cash on Delivery,Quezon City,Pending
1941,2024-03-09,2882,Dates,Dried Fruits,914.41,1.99,1819.68,Credit Card,Batangas,Pending
1942,2024-02-16,2687,Pistachios,Nuts,1152.47,3.48,4010.6,Credit Card,Laguna,Delivered
1943,2024-01-25,2839,Walnuts,Nuts,426.73,4.42,1886.15,Cash on Delivery,Laguna,Cancelled
1944,2024-03-06,2497,Cashews,Dried Fruits,1079.34,3.92,4231.01,Credit Card,Laguna,Pending
1945,2024-01-10,2826,Pistachios,Dried Fruits,1008.79,3.77,3803.14,Credit Card,Batangas,Cancelled
1946,2024-02-25,2726,Dates,Dried Fruits,877.15,2.68,2350.76,Cash on Delivery,Manila,Delivered
1947,2024-01-30,2476,Raisins,Dried Fruits,825.03,3.62,2986.61,Credit Card,Quezon City,Cancelled
1948,2024-04-23,2593,Dried Apricot,Dried Fruits,516.55,2.99,1544.48,Credit Card,Laguna,Pending
1949,2024-04-18,2222,Dates,Dried Fruits,1016.41,1.47,1494.12,Credit Card,Batangas,Pending
1950,2024-01-05,2989,Raisins,Nuts,701.52,1.44,1010.19,Cash on Delivery,Manila,Pending
1951,2024-04-28,2371,Pistachios,Nuts,270.89,1.83,495.73,Credit Card,Quezon City,Delivered
1952,2024-04-29,2934,Walnuts,Dried Fruits,512.86,4.6,2359.16,GCash,Batangas,Pending
1953,2024-02-02,2994,Dates,Nuts,1135.3,2.96,3360.49,GCash,Quezon City,Delivered
1954,2024-04-27,2401,Dried Mango,Dried Fruits,1050.68,3.8,3992.58,Cash on Delivery,Laguna,Cancelled
1955,2024-03-05,2442,Raisins,Nuts,1181.91,2.06,2434.73,GCash,Manila,Pending
1956,2024-01-18,2489,Walnuts,Nuts,827.99,2.33,1929.22,Cash on Delivery,Batangas,Pending
1957,2024-04-05,2614,Dried Apricot,Nuts,447.51,1.07,478.84,GCash,Manila,Pending
1958,2024-04-20,2272,Dried Apricot,Dried Fruits,362.82,1.27,460.78,GCash,Laguna,Cancelled
1959,2024-02-18,2525,Cashews,Nuts,386.91,4.22,1632.76,GCash,Manila,Pending
1960,2024-01-11,2158,Raisins,Dried Fruits,219.8,3.13,687.97,Cash on Delivery,Manila,Delivered
1961,2024-03-25,2151,Pistachios,Nuts,590.68,2.02,1193.17,Cash on Delivery,Cavite,Cancelled
1962,2024-01-26,2994,Cashews,Nuts,391.43,4.11,1608.78,Credit Card,Manila,Cancelled
1963,2024-03-03,2619,Cashews,Nuts,611.66,1.61,984.77,Cash on Delivery,Quezon City,Cancelled
1964,2024-03-29,2187,Almonds,Nuts,1134.99,4.89,5550.1,GCash,Batangas,Cancelled
1965,2024-03-26,2812,Dates,Nuts,630.54,2.05,1292.61,GCash,Cavite,Cancelled
1966,2024-02-28,2097,Raisins,Dried Fruits,1077.98,2.02,2177.52,Cash on Delivery,Batangas,Delivered
1967,2024-01-27,2130,Cashews,Dried Fruits,805.5,1.9,1530.45,Cash on Delivery,Batangas,Cancelled
1968,2024-02-18,2804,Almonds,Nuts,447.13,1.05,469.49,Cash on Delivery,Laguna,Pending
1969,2024-03-17,2170,Pistachios,Nuts,555.85,1.0,555.85,Credit Card,Laguna,Cancelled
1970,2024-02-02,2935,Walnuts,Nuts,283.92,3.42,971.01,GCash,Cavite,Cancelled
1971,2024-04-07,2985,Dried Mango,Nuts,533.46,4.44,2368.56,Credit Card,Laguna,Cancelled
1972,2024-04-14,2182,Dried Mango,Dried Fruits,877.54,4.06,3562.81,Credit Card,Laguna,Cancelled
1973,2024-04-08,2982,Raisins,Nuts,272.11,1.13,307.48,GCash,Laguna,Cancelled
1974,2024-01-01,2363,Cashews,Dried Fruits,405.4,2.96,1199.98,GCash,Batangas,Delivered
1975,2024-01-21,2038,Dried Mango,Nuts,581.44,0.98,569.81,Cash on Delivery,Cavite,Delivered
1976,2024-04-21,2526,Dates,Dried Fruits,1182.05,0.7,827.44,Cash on Delivery,Batangas,Cancelled
1977,2024-02-24,2887,Dried Mango,Nuts,984.86,3.45,3397.77,Credit Card,Quezon City,Delivered
1978,2024-01-06,2496,Dried Mango,Nuts,933.49,2.91,2716.46,Cash on Delivery,Batangas,Pending
1979,2024-04-01,2515,Dried Mango,Dried Fruits,316.19,0.87,275.09,Cash on Delivery,Quezon City,Cancelled
1980,2024-03-21,2348,Dried Apricot,Nuts,981.0,0.66,647.46,GCash,Manila,Pending
1981,2024-03-09,2981,Almonds,Nuts,985.27,4.95,4877.09,GCash,Manila,Pending
1982,2024-04-04,2920,Cashews,Nuts,801.1,0.64,512.7,Cash on Delivery,Quezon City,Cancelled
1983,2024-01-05,2396,Dates,Dried Fruits,1190.36,2.5,2975.9,GCash,Quezon City,Pending
1984,2024-04-11,2721,Cashews,Nuts,525.25,2.77,1454.94,Cash on Delivery,Batangas,Pending
1985,2024-01-03,2160,Dried Apricot,Nuts,1141.27,1.03,1175.51,GCash,Quezon City,Pending
1986,2024-02-22,2015,Raisins,Dried Fruits,1114.73,1.26,1404.56,GCash,Cavite,Cancelled
1987,2024-01-23,2492,Raisins,Dried Fruits,211.48,2.08,439.88,GCash,Manila,Cancelled
1988,2024-04-10,2425,Raisins,Dried Fruits,650.12,3.93,2554.97,GCash,Manila,Pending
1989,2024-02-22,2107,Pistachios,Nuts,1177.1,2.78,3272.34,Cash on Delivery,Quezon City,Cancelled
1990,2024-02-06,2893,Dried Mango,Nuts,303.12,3.37,1021.51,Credit Card,Laguna,Cancelled
1991,2024-03-14,2449,Pistachios,Nuts,747.78,4.93,3686.56,GCash,Laguna,Pending
1992,2024-03-14,2310,Almonds,Dried Fruits,1178.96,3.96,4668.68,Cash on Delivery,Quezon City,Cancelled
1993,2024-03-23,2738,Raisins,Nuts,755.5,2.45,1850.98,Cash on Delivery,Cavite,Delivered
1994,2024-01-17,2169,Dried Apricot,Nuts,389.82,2.51,978.45,GCash,Laguna,Cancelled
1995,2024-03-25,2545,Dates,Dried Fruits,782.18,3.28,2565.55,Credit Card,Quezon City,Delivered
1996,2024-03-18,2413,Cashews,Dried Fruits,404.44,3.49,1411.5,GCash,Cavite,Pending
1997,2024-03-13,2250,Dried Mango,Dried Fruits,719.7,2.75,1979.18,Cash on Delivery,Cavite,Cancelled
1998,2024-04-19,2758,Walnuts,Dried Fruits,274.04,3.4,931.74,Credit Card,Batangas,Pending
1999,2024-01-01,2780,Dates,Dried Fruits,805.48,0.61,491.34,Cash on Delivery,Cavite,Pending
2000,2024-02-20,2140,Dried Mango,Nuts,716.79,2.43,1741.8,GCash,Laguna,Pending
